TransactionID,TransactionAmount,MerchantID,UserID,TransactionTime,FraudIndicator,TransactionType,Location,TransactionFrequency,MerchantFrequency,TransactionHour
1890,991810.7704,47,1009,20/03/2023 17:00,1,In-store,Suburb,4,1,17
1891,99268.18178,26,1060,20/03/2023 18:00,0,Online,Suburb,3,0,18
1892,401554.1664,84,1072,20/03/2023 19:00,0,In-store,City,3,6,19
1893,800090.9616,92,1067,20/03/2023 20:00,0,In-store,Rural,4,1,20
1894,204115.2311,84,1053,20/03/2023 21:00,0,In-store,Suburb,11,5,21
1895,555129.4408,75,1082,20/03/2023 22:00,1,In-store,Suburb,6,4,22
1896,733097.9889,74,1099,20/03/2023 23:00,0,In-store,Suburb,3,1,23
1897,,61,1017,21/03/2023 00:00,0,Online,Suburb,11,4,0
1898,188105.9321,23,1100,21/03/2023 01:00,0,In-store,Suburb,6,5,1
1899,355449.0302,37,1053,21/03/2023 02:00,0,Online,Rural,5,4,2
1900,783813.4053,41,1028,21/03/2023 03:00,1,Online,Suburb,4,2,3
1901,554271.0915,52,1063,21/03/2023 04:00,0,In-store,Suburb,5,4,4
1902,5329.090582,83,1015,21/03/2023 05:00,0,Online,Suburb,1,2,5
1903,761014.661,82,1019,21/03/2023 06:00,0,In-store,City,7,8,6
1904,35407.8238,49,1086,21/03/2023 07:00,0,In-store,Rural,2,4,7
1905,745759.2094,27,1070,21/03/2023 08:00,0,Online,Suburb,8,1,8
1906,202560.3121,6,1047,21/03/2023 09:00,1,In-store,Rural,4,5,9
1907,958077.6728,74,1071,21/03/2023 10:00,0,Online,Suburb,9,5,10
1908,368003.9572,66,1048,21/03/2023 11:00,0,Online,City,3,2,11
1909,326998.9232,24,1073,21/03/2023 12:00,0,Online,City,3,3,12
1910,148973.1615,38,1020,21/03/2023 13:00,0,In-store,City,3,2,13
1911,305673.6551,28,1037,21/03/2023 14:00,0,Online,City,4,5,14
1912,876663.0968,28,1075,21/03/2023 15:00,0,In-store,Suburb,3,2,15
1913,996334.7042,66,1002,21/03/2023 16:00,0,Online,Rural,6,6,16
1914,368372.6996,61,1064,21/03/2023 17:00,0,Online,Suburb,7,5,17
1915,448665.7699,46,1086,21/03/2023 18:00,0,In-store,City,5,2,18
1916,722098.7311,69,1036,21/03/2023 19:00,0,Online,City,5,2,19
1917,886207.1609,75,1005,21/03/2023 20:00,0,Online,Suburb,6,3,20
1918,593085.0298,74,1064,21/03/2023 21:00,0,Online,Suburb,4,1,21
1919,391586.5456,43,1007,21/03/2023 22:00,0,In-store,Rural,2,4,22
1920,412680.5787,59,1070,21/03/2023 23:00,0,In-store,Rural,4,1,23
1921,695648.5847,2,1022,22/03/2023 00:00,0,Online,Rural,8,2,0
1922,3317.941778,15,1074,22/03/2023 01:00,0,Online,Rural,5,4,1
1923,619627.3785,37,1046,22/03/2023 02:00,0,In-store,City,8,3,2
1924,355557.4611,71,1040,22/03/2023 03:00,0,In-store,City,4,0,3
1925,794217.9115,20,1061,22/03/2023 04:00,0,In-store,Rural,5,3,4
1926,93081.34076,98,1046,22/03/2023 05:00,0,Online,Rural,4,4,5
1927,588243.4467,35,1084,22/03/2023 06:00,0,Online,City,8,4,6
1928,481024.7926,34,1028,22/03/2023 07:00,0,In-store,City,2,3,7
1929,642361.2934,86,1087,22/03/2023 08:00,0,In-store,City,3,7,8
1930,64947.10912,31,1035,22/03/2023 09:00,0,Online,Rural,3,2,9
1931,580025.789,87,1001,22/03/2023 10:00,0,Online,Rural,5,3,10
1932,561528.4395,19,1029,22/03/2023 11:00,0,In-store,City,4,4,11
1933,560704.0284,68,1009,22/03/2023 12:00,0,In-store,City,5,3,12
1934,603527.3178,24,1009,22/03/2023 13:00,0,Online,Suburb,9,3,13
1935,676500.2904,84,1022,22/03/2023 14:00,0,In-store,Suburb,6,3,14
1936,805008.5008,39,1063,22/03/2023 15:00,0,Online,City,3,5,15
1937,2119946.627,92,1066,22/03/2023 16:00,0,Online,City,4,2,16
1938,825066.9052,54,1080,22/03/2023 17:00,0,Online,Suburb,5,7,17
1939,498305.8567,39,1058,22/03/2023 18:00,0,In-store,Rural,5,3,18
1940,77150.57331,17,1070,22/03/2023 19:00,0,Online,City,9,3,19
1941,58645.07415,19,1055,22/03/2023 20:00,0,In-store,City,8,2,20
1942,334304.8949,48,1013,22/03/2023 21:00,1,In-store,City,7,1,21
1943,784918.4874,35,1097,22/03/2023 22:00,0,Online,Rural,5,0,22
1944,707710.1666,32,1019,22/03/2023 23:00,0,In-store,Suburb,3,6,23
1945,788636.1032,47,1079,23/03/2023 00:00,0,Online,Rural,3,2,0
1946,517317.3295,47,1033,23/03/2023 01:00,0,In-store,Rural,9,2,1
1947,440254.9781,64,1074,23/03/2023 02:00,0,Online,City,7,4,2
1948,147537.7815,46,1065,23/03/2023 03:00,0,Online,City,7,3,3
1949,328259.9343,35,1060,23/03/2023 04:00,0,Online,Suburb,5,3,4
1950,434075.9642,94,1012,23/03/2023 05:00,0,Online,Rural,5,0,5
1951,88691.56964,17,1043,23/03/2023 06:00,0,Online,Suburb,6,0,6
1952,220689.8915,42,1093,23/03/2023 07:00,0,In-store,Rural,5,2,7
1953,598265.4715,29,1017,23/03/2023 08:00,0,In-store,City,3,1,8
1954,,70,1068,23/03/2023 09:00,0,Online,Suburb,4,3,9
1955,998347.6766,17,1029,23/03/2023 10:00,0,In-store,Rural,4,5,10
1956,933120.02,81,1055,23/03/2023 11:00,0,In-store,City,5,3,11
1957,642600.943,14,1007,23/03/2023 12:00,1,Online,City,6,1,12
1958,421305.9285,24,1044,23/03/2023 13:00,0,Online,Rural,1,3,13
1959,636213.747,57,1077,23/03/2023 14:00,0,Online,City,5,5,14
1960,785673.0529,50,1005,23/03/2023 15:00,0,Online,Rural,7,4,15
1961,118424.3573,57,1060,23/03/2023 16:00,0,Online,Rural,4,2,16
1962,409963.8992,61,1006,23/03/2023 17:00,0,In-store,Rural,8,1,17
1963,839818.3054,39,1098,23/03/2023 18:00,0,In-store,Rural,4,3,18
1964,383894.5686,55,1007,23/03/2023 19:00,0,In-store,City,7,1,19
1965,571915.084,96,1046,23/03/2023 20:00,0,Online,Rural,1,2,20
1966,587810.5839,36,1057,23/03/2023 21:00,0,In-store,Rural,4,2,21
1967,184557.8055,37,1054,23/03/2023 22:00,0,Online,Rural,5,1,22
1968,362299.2181,14,1092,23/03/2023 23:00,0,Online,City,5,4,23
1969,334577.8376,27,1046,24/03/2023 00:00,0,Online,Suburb,6,2,0
1970,26294.08886,83,1010,24/03/2023 01:00,0,Online,Rural,5,4,1
1971,24289.34471,31,1004,24/03/2023 02:00,0,In-store,Suburb,2,3,2
1972,831713.874,73,1067,24/03/2023 03:00,0,Online,Suburb,5,2,3
1973,273143.5029,81,1025,24/03/2023 04:00,0,In-store,Rural,6,1,4
1974,,83,1087,24/03/2023 05:00,0,Online,Suburb,6,5,5
1975,298795.701,44,1091,24/03/2023 06:00,0,In-store,Suburb,4,1,6
1976,940685.1772,68,1078,24/03/2023 07:00,0,In-store,Rural,3,6,7
1977,259370.8292,48,1061,24/03/2023 08:00,0,Online,City,4,4,8
1978,429713.8471,57,1038,24/03/2023 09:00,0,In-store,Suburb,6,3,9
1979,872742.9775,75,1032,24/03/2023 10:00,0,In-store,Rural,3,4,10
1980,841949.3734,22,1023,24/03/2023 11:00,0,Online,Rural,5,4,11
1981,186182.8077,4,1037,24/03/2023 12:00,0,In-store,Suburb,2,3,12
1982,802663.0455,81,1003,24/03/2023 13:00,0,In-store,Suburb,7,2,13
1983,458241.068,72,1099,24/03/2023 14:00,0,In-store,Suburb,4,3,14
1984,483020.5752,46,1013,24/03/2023 15:00,0,Online,Rural,6,2,15
1985,133566.6244,59,1034,24/03/2023 16:00,0,Online,Rural,7,1,16
1986,80693.45361,34,1088,24/03/2023 17:00,0,In-store,City,2,2,17
1987,727966.513,11,1065,24/03/2023 18:00,0,In-store,City,2,2,18
1988,496511.5062,31,1076,24/03/2023 19:00,0,In-store,Rural,6,0,19
1989,436907.0175,11,1008,24/03/2023 20:00,1,In-store,City,4,1,20
1990,729535.2778,56,1083,24/03/2023 21:00,0,Online,Suburb,6,4,21
1991,,38,1009,24/03/2023 22:00,0,In-store,City,1,5,22
1992,158992.2769,21,1028,24/03/2023 23:00,0,In-store,City,2,3,23
1993,610264.127,94,1078,25/03/2023 00:00,0,In-store,Rural,7,4,0
1994,135440.5469,10,1091,25/03/2023 01:00,0,Online,Rural,5,2,1
1995,751399.9485,26,1018,25/03/2023 02:00,0,In-store,Suburb,6,5,2
1996,656989.4608,91,1042,25/03/2023 03:00,0,In-store,City,7,2,3
1997,956618.9596,8,1041,25/03/2023 04:00,0,Online,Rural,6,5,4
1998,,8,1070,25/03/2023 05:00,0,In-store,Rural,4,1,5
1999,57149.01568,60,1033,25/03/2023 06:00,0,In-store,Rural,7,1,6
2000,282258.856,72,1089,25/03/2023 07:00,0,In-store,Suburb,3,4,7
2001,261779.5132,34,1077,25/03/2023 08:00,0,Online,Suburb,4,2,8
2002,247054.1012,16,1054,25/03/2023 09:00,0,Online,City,7,4,9
2003,906263.9551,13,1087,25/03/2023 10:00,0,In-store,Suburb,3,1,10
2004,249621.2452,87,1036,25/03/2023 11:00,0,In-store,City,5,3,11
2005,272022.5312,76,1097,25/03/2023 12:00,0,Online,City,4,4,12
2006,759422.3226,91,1085,25/03/2023 13:00,0,Online,City,4,4,13
2007,449794.8685,22,1098,25/03/2023 14:00,0,In-store,Rural,6,0,14
2008,776732.8859,96,1056,25/03/2023 15:00,0,In-store,Rural,7,4,15
2009,65459.62095,27,1100,25/03/2023 16:00,0,In-store,Rural,11,4,16
2010,487622.4366,64,1017,25/03/2023 17:00,0,Online,Suburb,5,5,17
2011,33710.23882,2,1010,25/03/2023 18:00,0,Online,Rural,8,3,18
2012,62746.93814,97,1087,25/03/2023 19:00,0,Online,City,8,5,19
2013,906446.8096,26,1044,25/03/2023 20:00,0,Online,Suburb,4,2,20
2014,139331.4466,92,1002,25/03/2023 21:00,0,Online,Suburb,2,3,21
2015,532467.4402,83,1099,25/03/2023 22:00,0,In-store,Rural,5,4,22
2016,411154.493,69,1014,25/03/2023 23:00,1,In-store,Rural,5,4,23
2017,347408.5919,97,1041,26/03/2023 00:00,0,In-store,Rural,3,0,0
2018,899843.3624,84,1002,26/03/2023 01:00,0,Online,Rural,9,3,1
2019,21921.21444,30,1019,26/03/2023 02:00,0,In-store,Suburb,2,4,2
2020,663823.3072,8,1080,26/03/2023 03:00,0,Online,Suburb,9,4,3
2021,963398.0948,38,1089,26/03/2023 04:00,0,Online,City,5,3,4
2022,560212.1666,61,1001,26/03/2023 05:00,0,In-store,Suburb,2,4,5
2023,936828.7798,81,1002,26/03/2023 06:00,0,In-store,Suburb,12,2,6
2024,52352.6535,65,1027,26/03/2023 07:00,0,In-store,Rural,7,2,7
2025,418851.4397,67,1002,26/03/2023 08:00,0,In-store,City,3,6,8
2026,260231.7752,46,1094,26/03/2023 09:00,0,In-store,Suburb,4,0,9
2027,730847.8829,90,1051,26/03/2023 10:00,0,Online,Rural,0,2,10
2028,981298.9608,95,1010,26/03/2023 11:00,0,Online,Rural,2,5,11
2029,256604.4094,72,1019,26/03/2023 12:00,0,Online,City,7,1,12
2030,654209.184,43,1080,26/03/2023 13:00,0,In-store,Suburb,3,8,13
2031,198177.823,59,1013,26/03/2023 14:00,0,In-store,Suburb,6,3,14
2032,565373.7215,46,1048,26/03/2023 15:00,0,In-store,Suburb,5,2,15
2033,463986.0934,72,1056,26/03/2023 16:00,0,In-store,Suburb,4,4,16
2034,972008.1291,35,1072,26/03/2023 17:00,0,Online,City,3,0,17
2035,608566.42,39,1056,26/03/2023 18:00,0,In-store,Rural,5,1,18
2036,349571.4214,92,1050,26/03/2023 19:00,0,In-store,Rural,3,4,19
2037,114184.3753,51,1095,26/03/2023 20:00,0,In-store,City,6,2,20
2038,151331.7041,4,1045,26/03/2023 21:00,0,In-store,Suburb,3,7,21
2039,225394.3983,80,1089,26/03/2023 22:00,0,In-store,Rural,2,2,22
2040,251041.5647,77,1059,26/03/2023 23:00,0,Online,Suburb,1,3,23
2041,850630.9962,84,1039,27/03/2023 00:00,0,In-store,Rural,4,3,0
2042,561266.666,51,1021,27/03/2023 01:00,0,In-store,Suburb,3,6,1
2043,523438.5723,5,1055,27/03/2023 02:00,0,In-store,City,4,1,2
2044,114857.395,55,1057,27/03/2023 03:00,0,Online,Suburb,3,3,3
2045,860153.6794,20,1041,27/03/2023 04:00,0,In-store,Suburb,6,4,4
2046,722842.0218,24,1093,27/03/2023 05:00,0,Online,City,4,6,5
2047,67761.59506,36,1070,27/03/2023 06:00,0,Online,City,6,5,6
2048,707864.3137,34,1082,27/03/2023 07:00,0,In-store,Suburb,5,2,7
2049,543583.8635,54,1049,27/03/2023 08:00,0,In-store,Suburb,4,3,8
2050,410103.9332,34,1044,27/03/2023 09:00,0,In-store,Suburb,6,2,9
2051,458354.8115,83,1035,27/03/2023 10:00,0,In-store,Rural,8,2,10
2052,484747.8175,17,1091,27/03/2023 11:00,0,Online,Suburb,4,7,11
2053,165857.9627,5,1005,27/03/2023 12:00,0,Online,Rural,7,5,12
2054,945703.5772,89,1071,27/03/2023 13:00,0,Online,Rural,7,1,13
2055,849990.3739,18,1074,27/03/2023 14:00,0,Online,Rural,3,1,14
2056,669055.4351,55,1074,27/03/2023 15:00,0,In-store,City,8,2,15
2057,462349.3314,53,1051,27/03/2023 16:00,0,In-store,City,4,3,16
2058,411824.365,50,1057,27/03/2023 17:00,0,Online,Rural,3,1,17
2059,651008.3698,72,1058,27/03/2023 18:00,0,Online,Rural,6,1,18
2060,545477.3262,91,1092,27/03/2023 19:00,0,Online,Rural,6,3,19
2061,62366.87857,79,1036,27/03/2023 20:00,0,Online,City,6,4,20
2062,512551.3985,45,1010,27/03/2023 21:00,0,In-store,City,4,3,21
2063,806422.9769,13,1050,27/03/2023 22:00,0,Online,City,6,2,22
2064,459293.9536,16,1099,27/03/2023 23:00,0,Online,Rural,7,4,23
2065,52051.3819,86,1099,28/03/2023 00:00,0,Online,Rural,4,2,0
2066,786299.5716,84,1037,28/03/2023 01:00,0,Online,Suburb,4,3,1
2067,201443.6458,13,1020,28/03/2023 02:00,0,In-store,Suburb,6,1,2
2068,258694.9728,20,1013,28/03/2023 03:00,0,Online,City,8,2,3
2069,164789.8828,66,1075,28/03/2023 04:00,0,Online,City,5,2,4
2070,330282.0434,99,1019,28/03/2023 05:00,0,Online,Suburb,3,6,5
2071,756775.8305,47,1092,28/03/2023 06:00,0,Online,City,2,1,6
2072,519433.9209,19,1056,28/03/2023 07:00,0,Online,Rural,1,4,7
2073,204960.786,45,1045,28/03/2023 08:00,0,In-store,Suburb,7,4,8
2074,877842.2951,37,1060,28/03/2023 09:00,0,Online,Rural,7,3,9
2075,879593.8968,54,1068,28/03/2023 10:00,0,Online,Suburb,7,3,10
2076,870591.3672,6,1057,28/03/2023 11:00,0,Online,Suburb,3,0,11
2077,238872.3318,14,1054,28/03/2023 12:00,0,Online,City,4,2,12
2078,451294.2202,4,1037,28/03/2023 13:00,0,In-store,Rural,5,3,13
2079,984991.1572,86,1083,28/03/2023 14:00,0,In-store,Rural,6,2,14
2080,772035.2751,55,1037,28/03/2023 15:00,0,In-store,Rural,8,2,15
2081,27264.70448,100,1014,28/03/2023 16:00,0,Online,Rural,10,3,16
2082,65298.0708,34,1095,28/03/2023 17:00,0,In-store,City,5,1,17
2083,463984.9837,27,1092,28/03/2023 18:00,1,Online,Rural,5,0,18
2084,909229.2838,7,1100,28/03/2023 19:00,0,In-store,City,5,4,19
2085,538747.9278,3,1044,28/03/2023 20:00,0,In-store,Suburb,4,3,20
2086,497862.7268,47,1083,28/03/2023 21:00,0,In-store,Rural,3,1,21
2087,105563.1526,97,1042,28/03/2023 22:00,0,In-store,City,7,2,22
2088,656814.4267,2,1001,28/03/2023 23:00,0,Online,Suburb,6,4,23
2089,822120.9503,80,1023,29/03/2023 00:00,0,In-store,Rural,2,3,0
2090,380481.9655,25,1064,29/03/2023 01:00,0,In-store,Rural,1,3,1
2091,775634.2897,60,1028,29/03/2023 02:00,0,Online,City,4,3,2
2092,964480.2062,79,1004,29/03/2023 03:00,0,In-store,Suburb,11,4,3
2093,203846.0825,24,1041,29/03/2023 04:00,0,In-store,Suburb,3,2,4
2094,523377.2982,15,1060,29/03/2023 05:00,0,In-store,Suburb,2,4,5
2095,287209.2443,95,1018,29/03/2023 06:00,0,Online,Suburb,4,1,6
2096,792875.1336,14,1063,29/03/2023 07:00,0,Online,Rural,4,5,7
2097,577635.6065,54,1061,29/03/2023 08:00,1,In-store,Suburb,9,4,8
2098,634618.9593,78,1049,29/03/2023 09:00,0,In-store,City,3,2,9
2099,797934.3682,6,1047,29/03/2023 10:00,0,Online,City,2,4,10
2100,396030.8756,78,1039,29/03/2023 11:00,0,Online,Rural,6,1,11
2101,915098.5594,81,1089,29/03/2023 12:00,0,In-store,City,5,4,12
2102,533075.5644,18,1082,29/03/2023 13:00,0,Online,Rural,6,1,13
2103,158039.0274,20,1006,29/03/2023 14:00,0,In-store,Suburb,4,2,14
2104,695929.5283,62,1083,29/03/2023 15:00,0,Online,Rural,1,5,15
2105,793282.0243,81,1053,29/03/2023 16:00,0,Online,Suburb,3,6,16
2106,316830.0009,80,1076,29/03/2023 17:00,0,In-store,City,5,2,17
2107,857193.5391,40,1025,29/03/2023 18:00,0,In-store,Rural,7,4,18
2108,906152.6404,39,1099,29/03/2023 19:00,0,In-store,Suburb,9,5,19
2109,276976.7969,52,1065,29/03/2023 20:00,0,Online,Rural,2,4,20
2110,983523.1206,32,1005,29/03/2023 21:00,0,In-store,Suburb,5,4,21
2111,140797.4569,73,1065,29/03/2023 22:00,0,In-store,Rural,4,1,22
2112,202095.4668,27,1008,29/03/2023 23:00,0,Online,Rural,3,2,23
2113,184306.4168,52,1039,30/03/2023 00:00,0,Online,Rural,4,1,0
2114,894000.311,97,1043,30/03/2023 01:00,0,In-store,Rural,7,1,1
2115,,63,1082,30/03/2023 02:00,0,Online,Suburb,5,5,2
2116,152189.0728,74,1073,30/03/2023 03:00,0,In-store,Suburb,3,4,3
2117,440379.386,63,1005,30/03/2023 04:00,0,Online,Rural,6,2,4
2118,615336.4953,17,1004,30/03/2023 05:00,0,Online,Rural,2,4,5
2119,83555.73858,49,1093,30/03/2023 06:00,0,Online,City,6,6,6
2120,882428.1268,100,1001,30/03/2023 07:00,0,Online,Suburb,4,2,7
2121,803623.1751,81,1094,30/03/2023 08:00,0,In-store,Suburb,4,7,8
2122,505256.2529,82,1056,30/03/2023 09:00,0,Online,Suburb,6,3,9
2123,967129.9026,23,1045,30/03/2023 10:00,0,In-store,Suburb,2,1,10
2124,417819.2032,98,1065,30/03/2023 11:00,0,Online,City,4,1,11
2125,984111.908,72,1003,30/03/2023 12:00,0,In-store,Rural,1,3,12
2126,667953.2068,13,1022,30/03/2023 13:00,0,In-store,Rural,7,4,13
2127,634707.8061,23,1072,30/03/2023 14:00,0,Online,Rural,4,6,14
2128,166038.2998,57,1056,30/03/2023 15:00,0,In-store,City,6,6,15
2129,881939.5655,62,1018,30/03/2023 16:00,0,In-store,City,3,5,16
2130,427546.939,54,1025,30/03/2023 17:00,0,In-store,Rural,11,1,17
2131,162317.1824,20,1048,30/03/2023 18:00,0,In-store,City,4,6,18
2132,12706.25922,86,1084,30/03/2023 19:00,0,In-store,City,7,1,19
2133,559799.7081,52,1031,30/03/2023 20:00,0,In-store,City,11,2,20
2134,527446.8822,23,1030,30/03/2023 21:00,1,Online,City,2,1,21
2135,719381.687,35,1080,30/03/2023 22:00,0,In-store,Rural,3,1,22
2136,890269.0272,67,1066,30/03/2023 23:00,0,In-store,City,2,3,23
2137,79498.64398,34,1081,31/03/2023 00:00,0,In-store,Rural,3,3,0
2138,731523.3407,33,1010,31/03/2023 01:00,0,Online,Suburb,7,1,1
2139,187493.2029,46,1071,31/03/2023 02:00,0,Online,City,4,3,2
2140,858191.2355,81,1059,31/03/2023 03:00,0,Online,Suburb,5,4,3
2141,819081.6075,45,1051,31/03/2023 04:00,0,In-store,Suburb,5,1,4
2142,540839.6756,19,1009,31/03/2023 05:00,0,Online,City,5,4,5
2143,710271.7743,94,1054,31/03/2023 06:00,0,Online,Rural,5,5,6
2144,314418.6782,87,1062,31/03/2023 07:00,0,Online,Rural,7,3,7
2145,2779293.876,15,1081,31/03/2023 08:00,0,In-store,Rural,6,1,8
2146,821654.734,78,1009,31/03/2023 09:00,0,Online,City,3,3,9
2147,459319.2707,66,1009,31/03/2023 10:00,0,Online,City,7,2,10
2148,357862.4855,39,1024,31/03/2023 11:00,0,In-store,Rural,6,4,11
2149,494263.026,18,1039,31/03/2023 12:00,0,In-store,Rural,5,7,12
2150,828266.4275,70,1075,31/03/2023 13:00,0,Online,Suburb,2,2,13
2151,335274.5266,59,1008,31/03/2023 14:00,0,In-store,Suburb,6,1,14
2152,173844.217,32,1025,31/03/2023 15:00,0,Online,City,6,2,15
2153,,21,1066,31/03/2023 16:00,0,In-store,Rural,3,4,16
2154,825995.6149,40,1010,31/03/2023 17:00,0,Online,Rural,11,2,17
2155,100727.4148,92,1024,31/03/2023 18:00,0,In-store,City,5,1,18
2156,239950.1253,27,1080,31/03/2023 19:00,0,In-store,Rural,6,5,19
2157,142057.7926,2,1083,31/03/2023 20:00,1,In-store,City,7,3,20
2158,348006.6174,97,1059,31/03/2023 21:00,0,Online,Suburb,5,4,21
2159,450405.9438,80,1031,31/03/2023 22:00,0,Online,Rural,5,2,22
2160,748851.4543,39,1011,31/03/2023 23:00,0,Online,Rural,5,2,23
2161,651182.4701,86,1006,01/04/2023 0:00,0,In-store,City,5,5,0
2162,620966.4746,56,1070,01/04/2023 1:00,0,In-store,City,4,2,1
2163,352439.7091,13,1032,01/04/2023 2:00,0,Online,City,7,1,2
2164,7411587.408,56,1039,01/04/2023 3:00,0,In-store,City,3,4,3
2165,471340.0387,66,1048,01/04/2023 4:00,0,Online,Suburb,4,1,4
2166,979107.0275,78,1013,01/04/2023 5:00,0,Online,City,3,1,5
2167,634178.7241,56,1059,01/04/2023 6:00,0,Online,Rural,2,3,6
2168,126352.1151,28,1067,01/04/2023 7:00,0,In-store,Rural,4,6,7
2169,676209.9443,64,1056,01/04/2023 8:00,0,Online,Rural,3,3,8
2170,325171.505,71,1041,01/04/2023 9:00,0,Online,Rural,7,2,9
2171,686358.564,82,1056,01/04/2023 10:00,0,Online,Suburb,2,4,10
2172,69734.18405,64,1035,01/04/2023 11:00,0,Online,Suburb,4,3,11
2173,174963.949,56,1038,01/04/2023 12:00,0,Online,Suburb,6,4,12
2174,855751.6852,41,1081,01/04/2023 13:00,0,In-store,City,4,3,13
2175,227256.8391,100,1067,01/04/2023 14:00,0,In-store,Rural,7,3,14
2176,837057.4211,41,1034,01/04/2023 15:00,0,Online,Rural,6,5,15
2177,279348.1608,100,1076,01/04/2023 16:00,0,Online,Suburb,5,1,16
2178,642917.6219,4,1088,01/04/2023 17:00,0,Online,City,2,1,17
2179,694181.1585,57,1070,01/04/2023 18:00,0,Online,Suburb,7,3,18
2180,512703.4877,30,1011,01/04/2023 19:00,0,In-store,Rural,7,4,19
2181,305380.1456,88,1027,01/04/2023 20:00,0,In-store,Rural,6,3,20
2182,212723.1119,84,1048,01/04/2023 21:00,0,Online,Suburb,5,5,21
2183,33286.03563,46,1024,01/04/2023 22:00,0,In-store,Rural,4,2,22
2184,304016.0066,56,1018,01/04/2023 23:00,0,In-store,Suburb,8,3,23
2185,653197.4743,31,1027,02/04/2023 0:00,0,Online,Suburb,7,1,0
2186,938310.988,88,1054,02/04/2023 1:00,0,Online,Suburb,8,4,1
2187,871217.3618,7,1055,02/04/2023 2:00,0,Online,Suburb,2,3,2
2188,766088.1701,90,1021,02/04/2023 3:00,0,Online,Rural,7,6,3
2189,788468.4985,77,1059,02/04/2023 4:00,0,Online,City,3,1,4
2190,665018.405,54,1034,02/04/2023 5:00,0,In-store,Rural,3,3,5
2191,260360.8289,8,1097,02/04/2023 6:00,0,In-store,Suburb,11,4,6
2192,907204.3112,55,1058,02/04/2023 7:00,0,In-store,Rural,9,2,7
2193,670765.2387,69,1048,02/04/2023 8:00,0,In-store,City,4,0,8
2194,560484.5869,44,1054,02/04/2023 9:00,0,Online,Rural,4,1,9
2195,111078.3703,13,1018,02/04/2023 10:00,0,In-store,Suburb,3,4,10
2196,447110.8383,93,1003,02/04/2023 11:00,0,Online,City,7,1,11
2197,460412.2354,20,1024,02/04/2023 12:00,0,In-store,Rural,5,1,12
2198,864577.1532,78,1001,02/04/2023 13:00,0,Online,City,6,1,13
2199,546693.5554,32,1006,02/04/2023 14:00,0,In-store,Rural,5,2,14
2200,380462.5089,60,1019,02/04/2023 15:00,0,In-store,City,9,3,15
2201,976802.6485,50,1086,02/04/2023 16:00,0,In-store,Suburb,10,3,16
2202,110809.5213,27,1043,02/04/2023 17:00,0,Online,Suburb,5,6,17
2203,422606.1735,25,1008,02/04/2023 18:00,0,Online,City,6,9,18
2204,42120.4727,52,1069,02/04/2023 19:00,0,In-store,Rural,3,1,19
2205,739930.1304,68,1052,02/04/2023 20:00,0,Online,Suburb,8,4,20
2206,918084.7445,21,1073,02/04/2023 21:00,0,In-store,Rural,3,2,21
2207,280109.3258,18,1047,02/04/2023 22:00,0,In-store,City,3,3,22
2208,858355.8426,39,1085,02/04/2023 23:00,0,Online,Rural,2,1,23
2209,292289.0086,15,1028,03/04/2023 0:00,0,Online,City,2,1,0
2210,910779.0846,53,1046,03/04/2023 1:00,0,In-store,Rural,4,3,1
2211,753986.5074,38,1004,03/04/2023 2:00,0,In-store,City,2,3,2
2212,,48,1088,03/04/2023 3:00,0,In-store,City,7,0,3
2213,18104.75494,52,1008,03/04/2023 4:00,0,In-store,City,9,3,4
2214,962814.076,88,1061,03/04/2023 5:00,0,In-store,City,1,5,5
2215,726698.325,72,1017,03/04/2023 6:00,0,In-store,Rural,8,1,6
2216,304820.6203,28,1034,03/04/2023 7:00,0,In-store,Suburb,5,3,7
2217,829411.7254,85,1020,03/04/2023 8:00,0,Online,City,4,0,8
2218,281593.0463,16,1080,03/04/2023 9:00,0,Online,City,5,8,9
2219,872766.5642,16,1074,03/04/2023 10:00,0,Online,Suburb,3,1,10
2220,112669.1324,35,1034,03/04/2023 11:00,0,Online,Suburb,1,1,11
2221,703715.6089,17,1043,03/04/2023 12:00,0,Online,City,3,3,12
2222,540744.4068,73,1010,03/04/2023 13:00,0,Online,City,5,1,13
2223,96624.81675,99,1094,03/04/2023 14:00,0,Online,Rural,5,4,14
2224,241969.6389,52,1030,03/04/2023 15:00,0,In-store,Suburb,3,3,15
2225,12502.79587,93,1025,03/04/2023 16:00,0,In-store,Rural,7,1,16
2226,468821.0887,82,1057,03/04/2023 17:00,0,Online,City,8,1,17
2227,301335.1342,12,1063,03/04/2023 18:00,0,In-store,City,7,3,18
2228,598397.6485,83,1071,03/04/2023 19:00,0,Online,City,8,5,19
2229,297308.0839,48,1047,03/04/2023 20:00,0,Online,City,4,1,20
2230,299989.1196,22,1084,03/04/2023 21:00,0,Online,Suburb,6,7,21
2231,743218.8794,49,1081,03/04/2023 22:00,0,Online,Rural,4,1,22
2232,48238.02169,52,1003,03/04/2023 23:00,0,In-store,Suburb,6,5,23
2233,902904.7057,79,1046,04/04/2023 0:00,0,Online,City,6,3,0
2234,852278.648,1,1036,04/04/2023 1:00,0,Online,Rural,5,1,1
2235,667837.9028,66,1026,04/04/2023 2:00,0,Online,City,2,3,2
2236,593262.248,64,1010,04/04/2023 3:00,0,In-store,Suburb,4,2,3
2237,892313.2679,8,1034,04/04/2023 4:00,0,In-store,City,5,2,4
